track_name,album_name,album_type,release_year,artists,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_album,writers,track_title,album_title,album_release_date,track_composers,track_genres,track_styles,track_moods,track_themes,album_duration,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating
Boot Camp,Down On The Upside,album,1996,Soundgarden,179,0.00921,0.511,0.493,0.154,7,0.108,-12.385,1,0.034,128.915,4,0.0403,boot camp down on the upside,Chris Cornell,Boot Camp,Down on the Upside,1996.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Angst-Ridden, Bitter, Paranoid, Cerebral, Tense/Anxious, Urgent, Gloomy, Organic, Searching, Somber, Earnest, Acerbic, Atmospheric, Brooding","Solitude, Introspection",01:05:55,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Auer, Jon Bad Animals Studio, Seattle, WA Studio Litho, Seattle, WA","Anguished/Distraught, Bitter, Bleak, Brooding, Dramatic, Fierce, Gritty, Heavy, Mighty, Powerful, Somber, Strong, Visceral, Brash, Cathartic, Crunchy, Intense, Kinetic, Tense/Anxious, Urgent, Volatile, Angry, Angst-Ridden, Cerebral, Confrontational, Defiant, Earnest, Fiery, Gloomy, Introspective, Literate, Melodic, Ominous, Organic, Paranoid, Reverent, Sprawling, Acerbic, Aggressive, Energetic, Harsh, Hostile, Raucous, Rousing, Menacing, Self-Conscious, Theatrical","Anger/Hostility, Catharsis, Introspection, Maverick, Pain, Conflict, Despair, Heartache, Longing, Loss/Grief, Reflection, Doubt, Imagination, Loneliness, Long Walk, Passion, Storms, Struggle, Death, Disappointment, Everyday Life, Late Night, Lifecycle, Motivation, Relationships, Cool & Cocky, Destiny, Jealousy",3.0
Let Me Drown,Superunknown,album,1994,Soundgarden,232,4.53e-05,0.148,0.947,0.00187,0,0.0872,-4.839,1,0.0958,187.413,4,0.566,let me drown superunknown,Chris Cornell,Let Me Drown,Superunknown,1994.0,Chris Cornell,Pop/Rock,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Angst-Ridden, Fiery, Gloomy, Self-Conscious, Bitter, Literate, Paranoid, Snide, Acerbic, Cerebral, Confrontational, Organic, Harsh, Earnest","Imagination, Introspection, Reflection, School",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
My Wave,Superunknown,album,1994,Soundgarden,312,0.000132,0.509,0.95,0.00302,9,0.0937,-4.535,0,0.061,126.591,5,0.705,my wave superunknown,"Chris Cornell, Kim Thayil",My Wave,Superunknown,1994.0,"Chris Cornell, Kim Thayil",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bravado, Cathartic, Dramatic, Fierce, Fiery, Intense, Raucous, Rousing, Swaggering, Trippy, Urgent, Visceral","At the Beach, Cool & Cocky, Empowerment, Hanging Out, Late Night, Night Driving, Road Trip, Summer, TGIF, The Great Outdoors, Freedom, Guys Night Out, Politics/Society, Sports",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Fell On Black Days,Superunknown,album,1994,Soundgarden,283,0.00152,0.574,0.739,0.000328,4,0.141,-5.745,0,0.0271,101.069,3,0.514,fell on black days superunknown,Chris Cornell,Fell on Black Days,Superunknown,1994.0,Chris Cornell,Pop/Rock,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Angst-Ridden, Bleak, Gloomy, Nihilistic, Paranoid, Somber, Tense/Anxious, Ominous, Brooding, Detached, Hostile, Menacing, Reflective, Theatrical, Eerie, Intense, Manic, Poignant, Sad","Drinking, Feeling Blue, Heartache, Introspection, Late Night, Loss/Grief, Regret, Scary Music, Solitude, Winter",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Mailman,Superunknown,album,1994,Soundgarden,266,0.000425,0.443,0.682,7.47e-05,5,0.0833,-5.99,1,0.0313,96.211,4,0.429,mailman superunknown,"Chris Cornell, Matt Cameron",Mailman,Superunknown,1994.0,"Matt Cameron, Chris Cornell",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Bitter, Fiery, Gloomy, Tense/Anxious, Angst-Ridden, Confrontational, Harsh, Hostile, Urgent, Volatile, Literate, Paranoid, Snide, Acerbic, Aggressive, Cerebral, Earnest, Organic, Self-Conscious",Solitude,01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Superunknown,Superunknown,album,1994,Soundgarden,306,5.85e-05,0.291,0.949,0.233,0,0.856,-3.619,1,0.0574,133.93,4,0.296,superunknown superunknown,"Chris Cornell, Kim Thayil",Superunknown,Superunknown,1994.0,"Chris Cornell, Kim Thayil",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Reflection",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Head Down,Superunknown,album,1994,Soundgarden,369,0.000135,0.413,0.825,0.252,5,0.108,-6.347,0,0.0346,83.185,4,0.565,head down superunknown,Ben Shepherd,Head Down,Superunknown,1994.0,Ben Shepherd,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Politics/Society, Reflection",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Black Hole Sun,Superunknown,album,1994,Soundgarden,318,0.000217,0.35,0.828,0.000161,6,0.0774,-5.373,1,0.041,105.435,4,0.147,black hole sun superunknown,Chris Cornell,Black Hole Sun,Superunknown,1994.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Grunge, Heavy Metal, Alternative/Indie Rock, Hard Rock","Angst-Ridden, Bleak, Gloomy, Nihilistic, Paranoid, Somber, Tense/Anxious, Ominous, Brooding, Detached, Hostile, Menacing, Reflective, Theatrical, Eerie, Intense, Manic, Poignant, Sad","Drinking, Feeling Blue, Heartache, Introspection, Late Night, Loss/Grief, Regret, Scary Music, Solitude, Winter",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Spoonman,Superunknown,album,1994,Soundgarden,246,2.17e-05,0.457,0.902,0.196,7,0.258,-5.624,1,0.0313,92.711,4,0.834,spoonman superunknown,Chris Cornell,Spoonman,Superunknown,1994.0,Chris Cornell,Pop/Rock,"Grunge, Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Heavy Metal, Hard Rock","Aggressive, Confident, Energetic, Celebratory, Fiery, Tense/Anxious, Harsh, Intense, Menacing, Rambunctious, Uncompromising, Volatile","Sports, Victory, Guys Night Out, Imagination, The Great Outdoors, Exercise/Workout, Hanging Out, Partying, Politics/Society, Summer, TGIF",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Limo Wreck,Superunknown,album,1994,Soundgarden,347,0.000429,0.352,0.808,0.000634,7,0.0996,-4.907,1,0.0345,137.875,3,0.236,limo wreck superunknown,"Chris Cornell, Kim Thayil, Matt Cameron",Limo Wreck,Superunknown,1994.0,"Matt Cameron, Chris Cornell, Kim Thayil",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Politics/Society, Reflection",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
The Day I Tried To Live,Superunknown,album,1994,Soundgarden,320,0.000164,0.472,0.752,0.181,0,0.0903,-6.051,1,0.0555,133.248,4,0.305,the day i tried to live superunknown,Chris Cornell,,,,,,,,,,,,,,,
Kickstand,Superunknown,album,1994,Soundgarden,94,7.47e-06,0.407,0.941,0.0169,9,0.343,-4.801,0,0.0409,91.662,4,0.655,kickstand superunknown,"Chris Cornell, Kim Thayil",Kickstand,Superunknown,1994.0,"Chris Cornell, Kim Thayil",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Reflection",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Fresh Tendrils,Superunknown,album,1994,Soundgarden,256,2.32e-05,0.31,0.897,0.000879,0,0.13,-5.155,0,0.0498,175.944,4,0.44,fresh tendrils superunknown,"Chris Cornell, Matt Cameron",Fresh Tendrils,Superunknown,1994.0,"Matt Cameron, Chris Cornell",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Reflection",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
4th Of July,Superunknown,album,1994,Soundgarden,308,0.118,0.355,0.754,0.000936,5,0.175,-5.692,0,0.0378,142.203,4,0.201,4th of july superunknown,Chris Cornell,4th of July,Superunknown,1994.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Politics/Society, Reflection",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Half,Superunknown,album,1994,Soundgarden,134,0.164,0.305,0.71,0.855,6,0.112,-8.296,1,0.0346,88.055,4,0.293,half superunknown,Ben Shepherd,Half,Superunknown,1994.0,Ben Shepherd,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Alternative Metal, Heavy Metal","Brooding, Dramatic, Druggy, Eerie, Hypnotic, Ominous, Detached, Trippy",,01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Like Suicide,Superunknown,album,1994,Soundgarden,423,8.77e-06,0.416,0.566,0.373,7,0.182,-6.342,1,0.0266,95.455,4,0.232,like suicide superunknown,Chris Cornell,Like Suicide,Superunknown,1994.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Earnest, Sad, Self-Conscious, Gloomy, Literate, Reflective, Somber, Bitter, Paranoid, Acerbic, Angst-Ridden, Brooding, Cerebral, Organic, Poignant","Regret, Loss/Grief, Imagination, In Love, Introspection, Rainy Day, Reflection",01:10:11,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,"Bad Animals Studio, Seattle, WA","Angst-Ridden, Gloomy, Paranoid, Tense/Anxious, Bitter, Urgent, Earnest, Harsh, Hostile, Volatile, Aggressive, Fiery, Literate, Acerbic, Brooding, Cerebral, Organic, Rousing, Virile, Self-Conscious","Imagination, Late Night, Affirmation, Anger/Hostility, Empowerment, Feeling Blue, Guys Night Out, Hanging Out, Introspection, Motivation, Night Driving, Nighttime, Reflection",5.0
Ugly Truth,Louder Than Love,album,1989,Soundgarden,326,0.0102,0.387,0.573,0.0336,4,0.0528,-11.834,0,0.0403,129.98,3,0.465,ugly truth louder than love,Chris Cornell,Ugly Truth,Louder Than Love,1989.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Paranoid, Self-Conscious, Tense/Anxious, Urgent, Bitter, Acerbic, Organic, Snide, Somber, Anguished/Distraught, Cerebral, Dreamy",Imagination,53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
Hands All Over,Louder Than Love,album,1989,Soundgarden,360,0.00828,0.188,0.928,0.527,7,0.085,-10.003,1,0.0694,181.249,4,0.224,hands all over louder than love,"Chris Cornell, Kim Thayil",Hands All Over,Louder Than Love,1989.0,"Chris Cornell, Kim Thayil",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Paranoid, Self-Conscious, Tense/Anxious, Urgent, Bitter, Acerbic, Organic, Snide, Somber, Anguished/Distraught, Cerebral, Dreamy","Imagination, Politics/Society",53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
Gun,Louder Than Love,album,1989,Soundgarden,282,0.00239,0.361,0.903,0.38,9,0.0752,-11.478,1,0.0667,133.58,4,0.187,gun louder than love,Chris Cornell,Gun,Louder Than Love,1989.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Paranoid, Self-Conscious, Tense/Anxious, Urgent, Bitter, Acerbic, Organic, Snide, Somber, Anguished/Distraught, Cerebral, Dreamy",Imagination,53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
Power Trip,Louder Than Love,album,1989,Soundgarden,249,0.288,0.216,0.754,0.000179,9,0.0947,-10.199,0,0.0545,174.268,3,0.329,power trip louder than love,"Chris Cornell, Hiro Yamamoto",Power Trip,Louder Than Love,1989.0,"Chris Cornell, Hiro Yamamoto",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Paranoid, Self-Conscious, Tense/Anxious, Urgent, Bitter, Acerbic, Organic, Snide, Somber, Anguished/Distraught, Cerebral, Dreamy",Imagination,53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
Get On The Snake,Louder Than Love,album,1989,Soundgarden,223,0.00423,0.361,0.882,0.0158,9,0.228,-10.568,1,0.0618,127.332,4,0.36,get on the snake louder than love,"Chris Cornell, Kim Thayil",Get on the Snake,Louder Than Love,1989.0,"Chris Cornell, Kim Thayil",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Acerbic, Organic, Snide, Confrontational","Imagination, Drinking",53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
Full On Kevin's Mom,Louder Than Love,album,1989,Soundgarden,217,0.0167,0.239,0.955,0.0816,9,0.112,-9.274,1,0.0608,136.502,4,0.164,full on kevin's mom louder than love,Chris Cornell,Full On Kevin's Mom,Louder Than Love,1989.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Paranoid, Self-Conscious, Tense/Anxious, Urgent, Bitter, Acerbic, Organic, Snide, Somber, Anguished/Distraught, Cerebral, Dreamy","Imagination, Guys Night Out",53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
Loud Love,Louder Than Love,album,1989,Soundgarden,297,0.006,0.34,0.797,0.0763,2,0.0781,-10.745,1,0.0535,135.407,4,0.19,loud love louder than love,Chris Cornell,Loud Love,Louder Than Love,1989.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Acerbic, Organic, Snide, Cerebral, Ominous","Imagination, In Love",53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
I Awake,Louder Than Love,album,1989,Soundgarden,261,0.311,0.568,0.626,0.148,4,0.106,-12.019,0,0.0391,124.531,3,0.208,i awake louder than love,Hiro Yamamoto,I Awake,Louder Than Love,1989.0,Hiro Yamamoto,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Paranoid, Self-Conscious, Tense/Anxious, Urgent, Bitter, Acerbic, Organic, Snide, Somber, Anguished/Distraught, Cerebral, Dreamy",Imagination,53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
No Wrong No Right,Louder Than Love,album,1989,Soundgarden,287,0.0323,0.304,0.718,3.4e-05,7,0.12,-10.645,0,0.0447,134.31,4,0.363,no wrong no right louder than love,"Chris Cornell, Hiro Yamamoto",No Wrong No Right,Louder Than Love,1989.0,"Chris Cornell, Hiro Yamamoto",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Paranoid, Self-Conscious, Tense/Anxious, Urgent, Bitter, Acerbic, Organic, Snide, Somber, Anguished/Distraught, Cerebral, Dreamy",Imagination,53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
Uncovered,Louder Than Love,album,1989,Soundgarden,270,0.248,0.379,0.82,0.000869,9,0.147,-11.449,0,0.0458,151.157,3,0.187,uncovered louder than love,Chris Cornell,Uncovered,Louder Than Love,1989.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Paranoid, Self-Conscious, Tense/Anxious, Urgent, Bitter, Organic, Snide, Angst-Ridden, Cerebral",Imagination,53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
Big Dumb Sex,Louder Than Love,album,1989,Soundgarden,251,0.00551,0.267,0.848,0.000491,6,0.494,-9.546,0,0.0584,175.458,4,0.483,big dumb sex louder than love,Chris Cornell,Big Dumb Sex,Louder Than Love,1989.0,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Brooding, Earnest, Gloomy, Harsh, Literate, Paranoid, Self-Conscious, Tense/Anxious, Urgent, Bitter, Organic, Snide, Angst-Ridden, Cerebral",Imagination,53:06,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989.0,"London Bridge Studios, Seattle, WA","Brooding, Earnest, Gloomy, Literate, Self-Conscious, Tense/Anxious, Urgent, Bitter, Cerebral, Organic, Snide",Imagination,3.0
